url_path,views_total,views_unique
/CBICA/spare_score,12,9
/CBICA/spare_score/issues,4,4
/CBICA/spare_score/actions,1,1
/CBICA/spare_score/actions/runs/16055702419,1,1
/CBICA/spare_score/blob/main/requirements.txt,1,1
/CBICA/spare_score/commit/70fbc639740a426f9b99312ca60cb3a2348ae34b,1,1
/CBICA/spare_score/discussions,1,1
/CBICA/spare_score/pull/34/commits/dc9bdf5ac65e312d7bf5f92c05e7581d1ec3863e,1,1
/CBICA/spare_score/pulls,1,1
/CBICA/spare_score/tree/89a01660e6c729013c0d975abd1f0ea5dff94570,1,1
