url_path,views_total,views_unique
/CBICA/spare_score,15,5
/CBICA/spare_score/tree/main/spare_scores,14,3
/CBICA/spare_score/discussions/categories/show-and-tell,7,7
/CBICA/spare_score/tree/main/docs,6,3
/CBICA/spare_score/tree/main/spare_scores/data,6,3
/CBICA/spare_score/blob/main/spare_scores/svm.py,4,2
/CBICA/spare_score/blob/main/docs/help.rst,3,2
/CBICA/spare_score/blob/main/spare_scores/data/example_data_ROIs.csv,3,2
/CBICA/spare_score/blob/main/spare_scores/util.py,3,1
/CBICA/spare_score/blob/main/docs/api.rst,2,2
