url_path,views_total,views_unique
/CBICA/spare_score,17,8
/CBICA/spare_score/tree/main/spare_scores,8,3
/CBICA/spare_score/issues,3,2
/CBICA/spare_score/pull/39,3,2
/CBICA/spare_score/pulls,3,2
/CBICA/spare_score/tree/main/spare_scores/mdl,3,2
/CBICA/spare_score/pull/39/files,2,2
/CBICA/spare_score/blob/main/spare_scores/data/example_data.csv,2,1
/CBICA/spare_score/blob/main/spare_scores/data/example_data_demographics.csv,2,1
/CBICA/spare_score/blob/main/spare_scores/data/example_data_ROIs.csv,2,1
